"","City","X","long","lat"
"7019","Mustang",229,-97.7261198253275,35.3993455021834
"7020","Myakka City",114,-82.2105890350877,27.3948104385965
"7021","Myers Flat",56,-123.8383375,40.2407371428571
"7022","Myerstown",38,-76.3243521052632,40.4170476315789
"7023","Myersville",283,-77.5709992579505,39.5022139222615
"7024","Myrtle",5,-89.121988,34.5486
"7025","Myrtle Beach",3734,-78.9508974584895,33.7094361274772
"7026","Myrtle Creek",370,-123.329565945946,43.019542
"7027","Myrtle Point",168,-124.031264285714,43.0255236904762
"7028","Mystic",43,-71.9725446511628,41.3729574418605
"7029","Myton",13,-110.091669230769,40.1886938461538
"7030","Naches",6,-121.13355,46.7748483333333
"7031","Nacogdoches",20,-94.6377115,31.637192
"7032","Nags Head",2,-75.63279,35.967015
"7033","Nahant",4,-70.9294125,42.4376525
"7034","Nahunta",4,-81.9474725,31.2337825
"7035","Nakina",7,-78.6388485714286,34.1045371428571
"7036","Nampa",162,-116.548280246914,43.60419
"7037","Nanjemoy",5,-77.163508,38.436432
"7038","Nanticoke",3,-75.9991133333333,41.20953
"7039","Nantucket",1,-70.09914,41.2747
"7040","Nanty Glo",9,-78.8223544444444,40.4682133333333
"7041","Nanuet",913,-74.0064304709748,41.1019791128149
"7042","Napa",1824,-122.290342379386,38.3147980866228
"7043","Napanoch",9,-74.3878255555556,41.7593777777778
"7044","Naperville",533,-88.1388117073171,41.7848963602251
"7045","Naples",1124,-81.8810150355872,26.3975235854093
"7046","Napoleon",19,-84.1579552631579,41.5134173684211
"7047","Nappanee",40,-85.95735225,41.44756625
"7048","Narberth",235,-75.2567018297872,40.025230212766
"7049","Narragansett",1,-71.45696,41.43375
"7050","Narrows",17,-80.8169147058824,37.3406323529412
"7051","Narvon",35,-75.9794185714286,40.164818
"7052","Naselle",147,-123.872200680272,46.2380899319728
"7053","Nashport",6,-82.2150133333333,40.07109
"7054","Nashua",503,-71.6454353677932,42.7511213518887
"7055","Nashville",27853,-86.7578954453739,36.1451254791225
"7056","Nashwauk",3,-93.10589,47.38638
"7057","Nassau",115,-73.6199579130435,42.4986156521739
"7058","Nassawadox",1,-75.85995,37.47268
"7059","Natalia",4,-98.8501325,29.1772125
"7060","Natchez",25,-91.3545792,31.5515728
"7061","Natchitoches",4,-93.0880425,31.7616225
"7062","Nathalie",10,-79.014943,36.954644
"7063","Nathrop",3,-106.090866666667,38.71065
"7064","Natick",61,-71.3578685245902,42.2933919672131
"7065","National City",1272,-117.091915408805,32.6657597955975
"7066","National Stock Yards",7,-90.15699,38.6456185714286
"7067","Natrona Heights",23,-79.7292213043478,40.6444026086956
"7068","Natural Bridge",87,-79.4474288505747,37.7963508045977
"7069","Natural Bridge Station",1,-79.51494,37.62582
"7070","Naubinway",7,-85.4406371428571,46.0801885714286
"7071","Naugatuck",59,-73.0456801694915,41.5004640677966
"7072","Nauvoo",4,-87.477075,33.962605
"7073","Naval Anacost Annex",2,-77.00346,38.86068
"7074","Navarre",153,-86.7398854248366,30.6800947712418
"7075","Navasota",4,-95.9923575,30.33471
"7076","Nazareth",34,-75.3003185294118,40.7631597058824
"7077","Nebo",9,-81.7976522222222,35.9864888888889
"7078","Nebraska City",4,-95.894775,40.6770575
"7079","Necedah",2,-90.07523,44.02544
"7080","Nederland",7,-103.872321428571,38.5238328571429
"7081","Nedrow",34,-76.1412632352941,42.9570932352941
"7082","Needham",71,-71.2079154929578,42.2726211267606
"7083","Needham Heights",117,-71.2244098290598,42.3020511965812
"7084","Needles",72,-114.609783333333,34.7642781944444
"7085","Needmore",1,-78.09806,39.85117
"7086","Needville",7,-95.82217,29.4029514285714
"7087","Neelyton",16,-77.8523675,40.09509375
"7088","Neenah",160,-88.490345,44.1900339375
"7089","Neeses",78,-81.1166885897436,33.5269626923077
"7090","Negaunee",3,-87.5656666666667,46.5254766666667
"7091","Nehalem",116,-123.855457758621,45.7226918965517
"7092","Nehawka",1,-96.00687,40.82589
"7093","Neihart",2,-110.7359,46.936425
"7094","Neillsville",11,-90.6461127272727,44.5417154545455
"7095","Nekoosa",5,-89.823092,44.198182
"7096","Nellysford",5,-78.871082,37.895126
"7097","Nelson",18,-88.3528577777778,39.0057666666667
"7098","Nelsonville",2,-82.23781,39.46053
"7099","Nemaha",1,-95.67276,40.33665
"7100","Nemo",1,-97.62313,32.28007
"7101","Neodesha",1,-95.69108,37.41752
"7102","Neoga",2,-88.433515,39.33086
"7103","Neola",31,-95.6326225806452,41.4723729032258
"7104","Neosho",7,-89.3649742857143,42.3776242857143
"7105","Neotsu",7,-123.986114285714,45.0021785714286
"7106","Nephi",351,-111.909379487179,39.611369002849
"7107","Neptune",204,-74.0802616666667,40.2181688235294
"7108","Neptune Beach",1,-81.41954,30.32421
"7109","Nerstrand",4,-92.9797875,44.3486225
"7110","Nesbit",48,-89.993049375,34.8790058333333
"7111","Nesconset",68,-73.1420730882353,40.8519889705882
"7112","Nescopeck",12,-76.2701866666667,41.0275983333333
"7113","Neshanic Station",10,-74.753758,40.541999
"7114","Neshkoro",4,-89.2337425,43.968165
"7115","Neskowin",99,-123.911056565657,45.0793780808081
"7116","Nesmith",20,-79.557029,33.6855955
"7117","Nespelem",1,-118.979,48.16471
"7118","Nesquehoning",1,-75.81002,40.86496
"7119","Ness City",1,-99.90504,38.45282
"7120","Netcong",47,-74.6981819148936,40.891595106383
"7121","Nettie",1,-80.69984,38.23119
"7122","Nettleton",3,-88.7015733333333,34.0238633333333
"7123","Neuse",1,-78.56278,35.8486
"7124","Nevada",10,-93.496619,42.008147
"7125","Nevada City",408,-120.997046568627,39.2883648529412
"7126","Neversink",4,-74.6118075,41.84062
"7127","Neville",9,-80.1354566666667,40.5121866666667
"7128","Nevis",9,-94.79965,46.8679711111111
"7129","New Albany",409,-85.1375424278729,38.6725753569682
"7130","New Albin",1,-91.4119,43.43233
"7131","New Alexandria",35,-79.4412931428571,40.3964874285714
"7132","New Auburn",5,-91.515204,45.215306
"7133","New Augusta",3,-89.0824933333333,31.20773
"7134","New Baden",3,-89.72998,38.53682
"7135","New Baltimore",163,-82.8054634969325,42.6797674233129
"7136","New Bavaria",2,-84.13209,41.19545
"7137","New Bedford",110,-70.9393360909091,41.6558376363636
"7138","New Berlin",164,-87.7926926829268,42.8168478658537
"7139","New Bern",17,-77.0557517647059,35.1120776470588
"7140","New Bethlehem",8,-79.35084375,40.96906875
"7141","New Bloomfield",4,-77.17313,40.42807
"7142","New Boston",66,-84.5288203030303,40.8673333333333
"7143","New Braintree",5,-72.088778,42.348868
"7144","New Braunfels",257,-98.1472177042802,29.6841445914397
"7145","New Brighton",8,-80.26233875,40.7471625
"7146","New Britain",200,-72.79468405,41.6709398
"7147","New Brockton",10,-85.905674,31.418117
"7148","New Brunswick",247,-74.4247687449393,40.4845805263158
"7149","New Buffalo",38,-86.7174705263158,41.7888239473684
"7150","New Canaan",93,-73.4926392473118,41.1181949462366
"7151","New Caney",24,-95.2112304166667,30.1522254166667
"7152","New Canton",9,-78.34494,37.6596633333333
"7153","New Carlisle",55,-84.3520287818182,40.1813715090909
"7154","New Carrollton",7,-76.8734671428571,38.9651985714286
"7155","New Castle",748,-77.2742316176471,39.7823806550802
"7156","New Church",7,-75.5308014285714,37.9627671428571
"7157","New City",285,-74.0149718245614,41.1370780350877
"7158","New Columbia",39,-76.8828753846154,41.0568505128205
"7159","New Concord",19,-82.0760921052632,39.8081415789474
"7160","New Creek",3,-79.0304933333333,39.3665866666667
"7161","New Cumberland",368,-76.8720279347826,40.2075167934783
"7162","New Cuyama",24,-119.917041666667,35.0395270833333
"7163","New Douglas",1,-89.75385,38.96736
"7164","New Durham",1,-71.1242,43.40631
"7165","New Edinburg",6,-92.2593466666667,33.77261
"7166","New Egypt",2,-74.47013,40.070385
"7167","New Ellenton",39,-81.6880541025641,33.4032753846154
"7168","New Enterprise",1,-78.48759,40.1922
"7169","New Era",7,-86.4019457142857,43.5499771428571
"7170","New Fairfield",9,-73.4998377777778,41.4810322222222
"7171","New Florence",34,-84.2066758823529,39.7648626470588
"7172","New Franken",8,-87.8741775,44.5422875
"7173","New Franklin",2,-92.74586,39.06349
"7174","New Freedom",101,-76.6742343564356,39.761289009901
"7175","New Freeport",3,-80.4161133333333,39.7523466666667
"7176","New Galilee",28,-80.381755,40.839745
"7177","New Germany",16,-93.9635075,44.90548375
"7178","New Glarus",2,-89.629275,42.78952
"7179","New Gloucester",45,-70.3182995555556,43.9741251111111
"7180","New Hampton",111,-73.6486154054054,43.0289278378378
"7181","New Harmony",137,-113.043994525547,37.456077080292
"7182","New Hartford",106,-74.795873490566,42.8096898113208
"7183","New Haven",1161,-73.4277495951766,41.3000455297158
"7184","New Hill",71,-78.9388590140845,35.6610357746479
"7185","New Holland",183,-76.1684615846995,40.0997731147541
"7186","New Hope",30,-83.368571,36.0894126666667
"7187","New Hudson",176,-83.6201750568182,42.5182394886364
"7188","New Hyde Park",169,-73.6842476923077,40.7542281065089
"7189","New Iberia",3,-91.90591,30.02892
"7190","New Ipswich",24,-71.86466875,42.7567625
"7191","New Kensington",54,-79.72583,40.5652435185185
"7192","New Kent",141,-77.0370115602837,37.5047526950355
"7193","New Lebanon",51,-79.2141211764706,41.0274796078431
"7194","New Lenox",83,-87.9843608433735,41.5267591566265
"7195","New Lexington",4,-82.198465,39.7270525
"7196","New Limerick",1,-67.95927,46.14071
"7197","New Lisbon",14,-90.1405492857143,43.878375
"7198","New London",228,-78.8981726754386,42.8116296052632
"7199","New Lothrop",12,-83.9384491666667,43.1540858333333
"7200","New Madison",2,-84.68186,39.99674
"7201","New Madrid",4,-89.55751,36.6234
"7202","New Market",150,-77.9976792,39.0074434
"7203","New Matamoras",3,-81.07897,39.5102
"7204","New Meadows",18,-116.241866666667,45.0124683333333
"7205","New Milford",53,-74.8978086792453,41.6273703773585
"7206","New Orleans",2581,-90.0556096319256,29.9859582409919
"7207","New Oxford",86,-77.0554265116279,39.8787940697674
"7208","New Palestine",13,-85.9010369230769,39.7223430769231
"7209","New Paltz",268,-74.0655997014925,41.7390762313433
"7210","New Paris",22,-85.0753835,40.2773321818182
"7211","New Park",14,-76.4944764285714,39.7527092857143
"7212","New Philadelphia",10,-80.357121,40.506099
"7213","New Pine Creek",7,-120.301728571429,42.0265214285714
"7214","New Plymouth",9,-97.6894133333333,41.4133355555556
"7215","New Port Richey",1243,-82.6807774094932,28.2356179002414
"7216","New Prague",34,-93.5679511764706,44.5482505882353
"7217","New Preston Marble Dale",5,-73.340724,41.680444
"7218","New Providence",44,-75.3916795454546,40.2678127272727
"7219","New Raymer",14,-103.76325,40.78497
"7220","New Richland",8,-93.49610125,43.911335
"7221","New Richmond",17,-85.2054392352941,39.6985977058824
"7222","New Riegel",1,-83.35242,41.08945
"7223","New Ringgold",3,-75.9906533333333,40.6972233333333
"7224","New River",159,-112.136174842767,33.9415456603774
"7225","New Roads",1,-91.43272,30.69339
"7226","New Rochelle",736,-73.7866593478261,40.9200545108696
"7227","New Salem",10,-72.335407,42.498657
"7228","New Sharon",13,-90.9100646153846,41.6555523076923
"7229","New Smyrna Beach",179,-80.9996320111732,29.0078802793296
"7230","New Springfield",3,-80.5820133333333,40.9261533333333
"7231","New Stanton",103,-79.6049611650486,40.2236094174757
"7232","New Straitsville",1,-82.32338,39.58084
"7233","New Tazewell",2,-83.712445,36.38037
"7234","New Trier",2,-92.934125,44.601225
"7235","New Tripoli",9,-75.7332566666667,40.6849511111111
"7236","New Ulm",59,-94.4295183050847,44.3168123728814
"7237","New Underwood",3,-102.683433333333,44.10441
"7238","New Vienna",11,-84.3460863636364,39.6188154545455
"7239","New Vineyard",2,-70.12525,44.78843
"7240","New Virginia",16,-93.783094375,41.19929625
"7241","New Waterford",2,-80.624455,40.836135
"7242","New Waverly",17,-95.4518458823529,30.5378276470588
"7243","New Wilmington",7,-80.3677185714286,41.1398471428571
"7244","New Windsor",78,-74.8040001282051,40.9813438461538
"7245","New Woodstock",1,-75.91343,42.87618
"7246","New York",7127,-73.9555870520556,40.792331770731
"7247","New York Mills",40,-84.33490025,44.6365245
"7248","New Zion",37,-80.0276245945946,33.80204
"7249","Newalla",123,-97.1840089430894,35.365966097561
"7250","Newark",4712,-87.5120689106537,39.7264518401952
"7251","Newaygo",9,-85.8166388888889,43.42242
"7252","Newberg",379,-122.972382058048,45.3154268337731
"7253","Newbern",7,-88.0130557142857,33.59246
"7254","Newberry",836,-81.6615707296651,34.1788476076555
"7255","Newberry Springs",4,-116.59855,34.86843
"7256","Newborn",4,-83.556735,33.461155
"7257","Newburg",72,-84.1769393055555,38.5037747222222
"7258","Newburgh",749,-74.2134923497997,41.4762421495327
"7259","Newburgh Heights",1,-81.65685,41.44719
"7260","Newbury",26,-79.2531430769231,41.7191146153846
"7261","Newbury Park",633,-118.925863033175,34.1775376777251
"7262","Newburyport",32,-70.9054578125,42.8186521875
"7263","Newcastle",282,-119.500681638298,38.8591332659574
"7264","Newcomb",6,-84.165135,36.535585
"7265","Newcomerstown",7,-81.5590814285714,40.3333385714286
"7266","Newell",1,-103.4256,44.71952
"7267","Newfane",11,-75.4230136363636,43.0986581818182
"7268","Newfield",27,-75.3088062962963,40.0827337037037
"7269","Newfields",2,-70.96263,43.035935
"7270","Newfoundland",24,-74.4347304166667,41.0494145833333
"7271","Newhall",2621,-118.460409687142,34.3758307745135
"7272","Newington",13,-72.7270438461538,41.6974469230769
"7273","Newland",5,-81.945066,36.060018
"7274","Newman",153,-121.082056862745,37.3402488235294
"7275","Newman Lake",7,-117.070714285714,47.7314771428571
"7276","Newmanstown",12,-76.26979,40.2977075
"7277","Newmarket",1,-70.93641,43.06456
"7278","Newnan",416,-84.7509498317308,33.4009018269231
"7279","Newport",1029,-91.8700270612245,41.6429756034985
"7280","Newport Beach",151,-117.874525165563,33.6519017880795
"7281","Newport Center",4,-72.320005,44.9247025
"7282","Newport Coast",12,-117.826491666667,33.5778408333333
"7283","Newport News",1100,-76.4957755636364,37.0961743818182
"7284","Newton",434,-78.4530124423963,40.4802178801843
"7285","Newton Center",100,-71.1938241,42.3236809
"7286","Newton Falls",16,-80.975746875,41.208514375
"7287","Newton Grove",32,-78.369553125,35.256478125
"7288","Newton Highlands",55,-71.207838,42.3195301818182
"7289","Newton Lower Falls",103,-71.2534242718447,42.3299395145631
"7290","Newton Upper Falls",21,-71.2215528571429,42.3131947619048
"7291","Newtonville",55,-71.2062367272727,42.3520752727273
"7292","Newtown",118,-73.4962088983051,41.2870636440678
"7293","Newtown Square",14,-75.4375507142857,39.976565
"7294","Newville",67,-77.6098343283582,39.8827349253731
"7295","Nezperce",3,-116.175666666667,46.37867
"7296","Niagara",1,-97.8596,48.00539
"7297","Niagara Falls",194,-78.9899521134021,43.0900076804124
"7298","Niagara University",1,-79.04688,43.13288
"7299","Niantic",52,-72.5430025,41.3252459615385
"7300","Nicasio",139,-122.715661870504,38.0505943165468
"7301","Nice",42,-122.845069047619,39.12158
"7302","Niceville",42,-86.4197223809524,30.4842607142857
"7303","Nicholasville",18,-84.5536511111111,37.9205344444444
"7304","Nicholls",3,-82.6749166666667,31.4467533333333
"7305","Nichols",118,-78.8113822033898,35.049453220339
"7306","Nichols Hills",11,-97.5347127272727,35.5410772727273
"7307","Nicholson",23,-76.6763426086956,40.6776730434783
"7308","Nickelsville",4,-82.404815,36.7585725
"7309","Nickerson",2,-96.49195,41.53148
"7310","Nicktown",1,-78.77935,40.62994
"7311","Nicolaus",70,-121.561997142857,38.8661512857143
"7312","Nicollet",12,-94.1805333333333,44.3046908333333
"7313","Niles",1137,-87.7721711609499,42.0246588654354
"7314","Nine Mile Falls",22,-117.549113636364,47.7713518181818
"7315","Ninety Six",161,-82.0084424844721,34.1515313043478
"7316","Niota",11,-84.5724827272727,35.5418963636364
"7317","Nipomo",325,-120.486063076923,35.0244578461538
"7318","Nipton",18,-115.573988888889,35.4677394444444
"7319","Nisswa",14,-94.3023914285714,46.5062671428571
"7320","Nitro",49,-81.8274542857143,38.4357126530612
"7321","Niwot",1,-105.1315,40.10171
"7322","Nixa",2,-93.362125,37.04817
"7323","Nixon",9,-112.176006666667,36.32339
"7324","Nobleboro",2,-69.48056,44.073875
"7325","Noblesville",128,-85.9347815546875,40.00177484375
"7326","Nocona",3,-97.7008766666667,33.7814666666667
"7327","Nodaway",1,-94.91102,40.97992
"7328","Nogales",11,-110.916990909091,31.40752
"7329","Nokesville",11,-77.58163,38.6936527272727
"7330","Nokomis",158,-82.4421246202532,27.139184556962
"7331","Nolensville",8,-86.6396625,35.97917375
"7332","Nooksack",4,-122.3225,48.92764
"7333","Nora",1,-82.34567,37.06979
"7334","Nora Springs",3,-92.9898533333333,43.1272833333333
"7335","Norborne",1,-93.66905,39.29945
"7336","Norco",539,-115.642597829314,33.6513825046382
"7337","Norcross",1290,-84.1954713023256,33.9205285581395
"7338","Norden",149,-120.494500671141,39.3118334899329
"7339","Nordland",3,-122.700433333333,48.0536233333333
"7340","Norfolk",3560,-76.2422222808989,36.9125825505618
"7341","Norlina",61,-78.2198357377049,36.4870760655738
"7342","Normal",19,-88.9964715789474,40.53483
"7343","Normalville",1,-79.3973,40.02465
"7344","Norman",98,-97.2369401020408,35.3131062244898
"7345","Norman Park",2,-83.68371,31.27701
"7346","Normandy Park",4,-122.337675,47.4303675
"7347","Norridge",10,-87.820925,41.961583
"7348","Norridgewock",2,-69.841995,44.697075
"7349","Norris",19,-85.7969910526316,35.9002089473684
"7350","Norris City",2,-88.316615,37.94846
"7351","Norristown",3026,-75.3638758592201,40.1319521844019
"7352","North",151,-81.0804645695364,33.7456905298013
"7353","North Adams",2,-73.132035,42.699185
"7354","North Andover",69,-71.1303307246377,42.6878982608696
"7355","North Antelope Valley",10,-118.22545,34.820195
"7356","North Arlington",16,-74.133170625,40.783321875
"7357","North Attleboro",49,-71.325052244898,41.9723302040816
"7358","North Augusta",989,-81.9471002224469,33.5514011931244
"7359","North Aurora",84,-88.339976547619,41.7964230952381
"7360","North Babylon",203,-73.3226052216749,40.7343058128079
"7361","North Baldwin",26,-73.60995,40.6667596153846
"7362","North Baltimore",39,-83.6511225641026,41.201615948718
"7363","North Bangor",4,-74.4168225,44.8214475
"7364","North Barrington",34,-88.1492758823529,42.2300747058824
"7365","North Bay Village",1,-80.15066,25.84879
"7366","North Bayside",25,-124.221912,43.4283708
"7367","North Beach",2,-76.53239,38.72447
"7368","North Bellmore",43,-73.5423072093023,40.6927018604651
"7369","North Bend",318,-120.750473396226,44.5736899056604
"7370","North Bennington",1,-73.24089,42.91958
"7371","North Benton",2,-80.99356,40.97555
"7372","North Bergen",397,-74.0414280352645,40.7774078337532
"7373","North Berwick",3,-70.7379833333333,43.3154433333333
"7374","North Billerica",469,-71.2931136673774,42.5733172707889
"7375","North Blenheim",2,-74.457015,42.451085
"7376","North Bloomfield",6,-80.833525,41.4631716666667
"7377","North Bonneville",1,-121.9751,45.64066
"7378","North Branch",267,-92.9183789138577,45.4934997752809
"7379","North Branford",7,-72.77801,41.3247342857143
"7380","North Brentwood",2,-76.948715,38.94411
"7381","North Brookfield",2,-72.084975,42.26945
"7382","North Brunswick",131,-74.4830187022901,40.4488586259542
"7383","North Canton",51,-81.4297601960784,40.8892964705882
"7384","North Charleston",2162,-80.0232090148011,32.8891618640148
"7385","North Chatham",1,-69.96081,41.69712
"7386","North Chelmsford",43,-71.3996048837209,42.631088372093
"7387","North Chesterfield",540,-77.5202156666667,37.4654542037037
"7388","North Chicago",588,-87.8732217517007,42.3167708503401
"7389","North Chili",46,-77.8032389130435,43.1038304347826
"7390","North Clarendon",2,-72.958265,43.54188
"7391","North Coastal",1,-124.0597,41.28694
"7392","North Conway",2,-71.122165,44.036605
"7393","North Creek",15,-73.955814,43.6856173333333
"7394","North Dartmouth",41,-71.0096397560976,41.6503924390244
"7395","North Davis",1,-112.0262,41.08923
"7396","North Dighton",3,-71.1395866666667,41.8610966666667
"7397","North Dinwiddie",81,-77.4844609876543,37.1839377777778
"7398","North East",233,-76.5068342918455,39.9911198283262
"7399","North Easton",11,-71.1063754545455,42.0557309090909
"7400","North El Dorado",2,-120.3886,38.946715
"7401","North Falmouth",6,-70.6120816666667,41.6443566666667
"7402","North Ferrisburgh",1,-73.22834,44.2591
"7403","North Fork",15,-119.527026666667,37.222776
"7404","North Fort Myers",1141,-81.8725084750219,26.6917535758107
"7405","North Franklin",30,-72.148411,41.6087726666667
"7406","North Freedom",1,-89.86682,43.44411
"7407","North Garden",22,-78.6488136363636,37.9544463636364
"7408","North Grafton",17,-71.6989605882353,42.2257329411765
"7409","North Granby",2,-72.83228,41.998435
"7410","North Grosvenordale",9,-71.8931244444444,41.9996755555556
"7411","North Hampton",71,-70.8497130985916,42.9800907042254
"7412","North Hartland",6,-72.35322,43.5937783333333
"7413","North Haven",211,-72.8682397156398,41.3779749289099
"7414","North Hero",1,-73.26225,44.86312
"7415","North Highlands",1219,-121.382635840853,38.6648836037736
"7416","North Hills",1121,-118.473158162355,34.2323385013381
"7417","North Hollywood",2751,-118.383745365322,34.1673814467466
"7418","North Hudson",6,-73.70249,44.0136716666667
"7419","North Jackson",41,-80.8437848780488,41.1063067317073
"7420","North Kingstown",199,-71.4840755276382,41.5576329145729
"7421","North Las Vegas",72,-115.122770833333,36.2192359722222
"7422","North Lauderdale",11,-80.2144209090909,26.2126081818182
"7423","North Lawrence",5,-78.831998,42.392162
"7424","North Liberty",98,-91.641571122449,41.7554423469388
"7425","North Lima",11,-80.6522036363636,40.9646390909091
"7426","North Little Rock",151,-92.2544495364238,34.7853947682119
"7427","North Manchester",16,-85.8236125,41.00463
"7428","North Mankato",12,-94.0812091666667,44.2234891666667
"7429","North Miami",250,-80.19919412,25.8961964
"7430","North Miami Beach",164,-80.1648365853658,25.9297755487805
"7431","North Middletown",5,-74.12144,40.43433
"7432","North Mono",4,-119.220075,38.2396475
"7433","North Myrtle Beach",66,-78.6865603030303,33.8277803030303
"7434","North Olmsted",76,-81.91425725,41.4091579078947
"7435","North Oxford",17,-71.8948394117647,42.1734194117647
"7436","North Palm Beach",10,-80.065053,26.817874
"7437","North Palm Springs",5,-116.54486,33.923084
"7438","North Pekin",8,-89.62685375,40.60809
"7439","North Penobscot",3,-68.5160733333333,45.5976666666667
"7440","North Pinal",1,-111.6776,33.20468
"7441","North Plainfield",16,-74.438369375,40.622565
"7442","North Plains",11,-123.018636363636,45.5988454545455
"7443","North Platte",10,-100.75294,41.113859
"7444","North Port",286,-82.1862918531469,27.0884116083916
"7445","North Powder",183,-117.956673770492,45.1005089071038
"7446","North Prince George",4,-77.2224625,37.2922175
"7447","North Providence",18,-71.4489533333333,41.8621588888889
"7448","North Reading",17,-71.09971,42.5810694117647
"7449","North Redington Beach",3,-82.82664,27.8216333333333
"7450","North Richland Hills",251,-97.2241279282868,32.8372094422311
"7451","North Ridgeville",46,-82.0083093478261,41.3796293478261
"7452","North Rose",5,-76.923724,43.20854
"7453","North Royalton",9,-81.7407833333333,41.3152577777778
"7454","North Salem",419,-73.736410477327,41.3324991885442
"7455","North Salt Lake",636,-111.916689622642,40.8427402044025
"7456","North San Juan",33,-121.104790909091,39.3692436363636
"7457","North Scituate",24,-71.6139733333333,41.8347458333333
"7458","North Smithfield",70,-71.5276652857143,41.978039
"7459","North Star",1,-84.56309,43.25536
"7460","North Stonington",34,-71.8383014705882,41.4379747058824
"7461","North Stratford",4,-71.5829725,44.6919475
"7462","North Syracuse",1,-76.1246,43.13517
"7463","North Tazewell",6,-81.5241383333333,37.1583666666667
"7464","North Tonawanda",80,-78.858111125,43.058020375
"7465","North Troy",2,-72.46293,44.94003
"7466","North Venice",1,-82.40116,27.13742
"7467","North Vernon",16,-85.6693725,39.0062675
"7468","North Versailles",49,-79.8081528571429,40.3748118367347
"7469","North Wales",1046,-75.2442888145315,40.2231725239006
"7470","North Walpole",4,-72.446545,43.1411475
"7471","North Washington",1,-67.84215,44.90808
"7472","North Westside",8,-80.31774375,25.77626125
"7473","North Weymouth",14,-70.9483485714286,42.2419864285714
"7474","North Whidbey Island",4,-122.6446,48.40618
"7475","North Wilkesboro",7,-81.0663028571429,36.18371
"7476","North Windham",7,-72.1795171428571,41.7384757142857
"7477","North Woodstock",17,-71.6894011764706,43.9967494117647
"7478","Northampton",79,-72.7754132911392,42.2428912658228
"7479","Northborough",60,-71.6526448333333,42.3371023333333
"7480","Northbridge",4,-71.6335975,42.141615
"7481","Northbrook",441,-87.8394232426304,42.1337694104308
"7482","Northeast Dallas",76,-96.7824475,32.8522856578947
"7483","Northeast Jefferson",4,-105.15805,39.73636
"7484","Northeast Travis",1,-97.65754,30.40255
"7485","Northern Cambria",5,-78.782748,40.652318
"7486","Northfield",214,-90.1539387850467,44.0254671028037
"7487","Northford",1,-72.7922,41.39246
"7488","Northfork",4,-81.42512,37.4017275
"7489","Northglenn",20,-104.97985,39.898967
"7490","Northlake",2,-87.91076,41.904045
"7491","Northome",7,-94.1792371428571,47.8776971428571
"7492","Northport",844,-86.8478177251185,33.6955252488152
"7493","Northridge",35,-118.531505714286,34.2374734285714
"7494","Northumberland",31,-76.7879432258065,40.9018338709677
"7495","Northvale",3,-73.9488366666667,41.00757
"7496","Northville",311,-83.3187956913183,42.4486415755627
"7497","Northwest Clackamas",1,-122.5714,45.4548
"7498","Northwest Travis",2,-97.748355,30.409365
"7499","Northwood",67,-82.0150782089552,42.0835188059702
"7500","Northwoods",1,-88.16534,41.89985
"7501","Norton",47,-73.0673591489362,41.2983740425532
"7502","Norton Shores",7,-86.2359557142857,43.1809285714286
"7503","Norwalk",3783,-109.708522294475,35.2881082024848
"7504","Norway",26,-81.12954,33.4434719230769
"7505","Norwell",12,-70.8374416666667,42.1687083333333
"7506","Norwich",149,-72.8875519463087,41.4769287248322
"7507","Norwood",191,-75.0006729319372,39.7551306282723
"7508","Norwood Young America",34,-93.9243044117647,44.7696494117647
"7509","Notasulga",24,-85.6489245833333,32.50860375
"7510","Noti",87,-123.505035632184,44.0622498850575
"7511","Nottingham",541,-76.3905445471349,39.4361806839187
"7512","Nova",3,-82.3253166666667,41.0068433333333
"7513","Novato",1151,-122.553263428323,38.101244324066
"7514","Novelty",14,-81.3332957142857,41.4737335714286
"7515","Novi",965,-83.4649652020725,42.4872957202072
"7516","Nowata",6,-95.6462566666667,36.6896883333333
"7517","Noxen",1,-76.05807,41.42448
"7518","Noxon",1,-115.9291,48.06911
"7519","Nuevo",158,-117.118985443038,33.8234396835443
"7520","Nunda",4,-77.9463675,42.5821675
"7521","Nunica",27,-86.0795892592593,43.0770562962963
"7522","Nunn",3,-104.7946,40.7286833333333
"7523","Nunnelly",3,-87.4945033333333,35.9015066666667
"7524","Nutley",58,-74.1510874137931,40.8117256896552
"7525","Nyack",828,-73.9263438888889,41.0852083454106
"7526","Nyssa",26,-117.008476923077,43.8878073076923
"7527","O Brien",38,-105.460731842105,36.6690242105263
"7528","O Fallon",374,-90.6750592513369,38.7855828609626
"7529","O Neals",9,-119.704111111111,37.13921
"7530","Oak Bay-Port Ludlow",1,-122.6252,47.86026
"7531","Oak Brook",1724,-87.9551710846868,41.8433411194896
"7532","Oak City",4,-77.2870375,35.9667475
"7533","Oak Creek",411,-87.9337503892944,42.8897071046229
"7534","Oak Forest",41,-87.7409687804878,41.600883902439
"7535","Oak Grove",51,-93.6062431372549,38.8339745098039
"7536","Oak Hall",5,-75.54619,37.933038
"7537","Oak Harbor",80,-118.6868375,47.66324625
"7538","Oak Hill",22,-80.9791777272727,29.70603
"7539","Oak Hills",59,-117.393572881356,34.39162
"7540","Oak Lawn",76,-87.7565467105263,41.7167410526316
"7541","Oak Park",426,-89.52283,41.2868038732394
"7542","Oak Ridge",23,-82.1960560869565,37.7494839130435
"7543","Oak Run",8,-122.0827625,40.64761
